anonID,importId,goal,goal_number,goal_type,optimal_moves,move_id,move,move_utility
gNXnbXI7hN,86933,fill nocolor C2,6,fill,12,0,"(66, 88)",1
gNXnbXI7hN,86933,fill nocolor C2,6,fill,12,1,"(86, 69)",1
gNXnbXI7hN,86933,fill nocolor C2,6,fill,12,2,"(84, 70)",1
gNXnbXI7hN,86933,fill nocolor C2,6,fill,12,3,"(102, 51)",1
gNXnbXI7hN,86933,fill nocolor C2,6,fill,12,4,"(103, 52)",1
gNXnbXI7hN,86933,fill nocolor C2,6,fill,12,5,"(104, 53)",1
gNXnbXI7hN,86933,fill nocolor C2,6,fill,12,6,"(65, 33)",1
gNXnbXI7hN,86933,fill nocolor C2,6,fill,12,7,"(83, 34)",1
gNXnbXI7hN,86933,fill nocolor C2,6,fill,12,8,"(101, 35)",1
gNXnbXI7hN,86933,fill nocolor C2,6,fill,12,9,"(82, 17)",1
gNXnbXI7hN,86933,fill nocolor C2,6,fill,12,10,"(100, 16)",1
gNXnbXI7hN,86933,fill nocolor C2,6,fill,12,11,"(99, 15)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,0,"(73, 96)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,1,"(77, 57)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,2,"(76, 39)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,3,"(94, 79)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,4,"(95, 78)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,5,"(99, 62)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,6,"(82, 99)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,7,"(100, 61)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,8,"(65, 100)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,9,"(83, 60)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,10,"(66, 85)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,11,"(84, 42)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,12,"(102, 43)",1
gNXnbXI7hN,86933,move blue B1,7,move,14,13,"(86, 44)",1
gNXnbXI7hN,86933,move red A,8,move,9,0,"(66, 59)",1
gNXnbXI7hN,86933,move red A,8,move,9,1,"(103, 58)",1
gNXnbXI7hN,86933,move red A,8,move,9,2,"(86, 103)",1
gNXnbXI7hN,86933,move red A,8,move,9,3,"(104, 57)",1
gNXnbXI7hN,86933,move red A,8,move,9,4,"(87, 41)",1
gNXnbXI7hN,86933,move red A,8,move,9,5,"(71, 40)",1
gNXnbXI7hN,86933,move red A,8,move,9,6,"(106, 39)",1
gNXnbXI7hN,86933,move red A,8,move,9,7,"(89, 87)",1
gNXnbXI7hN,86933,move red A,8,move,9,8,"(107, 23)",1
gNXnbXI7hN,86933,uncover green all,9,uncover,7,0,"(75, 58)",1
gNXnbXI7hN,86933,uncover green all,9,uncover,7,1,"(73, 72)",1
gNXnbXI7hN,86933,uncover green all,9,uncover,7,2,"(80, 79)",1
gNXnbXI7hN,86933,uncover green all,9,uncover,7,3,"(65, 81)",1
gNXnbXI7hN,86933,uncover green all,9,uncover,7,4,"(83, 96)",1
gNXnbXI7hN,86933,uncover green all,9,uncover,7,5,"(87, 88)",1
gNXnbXI7hN,86933,uncover green all,9,uncover,7,6,"(71, 70)",1
gNXnbXI7hN,86933,uncover red all,10,uncover,3,0,"(86, 64)",1
gNXnbXI7hN,86933,uncover red all,10,uncover,3,1,"(71, 47)",1
gNXnbXI7hN,86933,uncover red all,10,uncover,3,2,"(89, 46)",1
Au0FSOi5lf,13662,clear nocolor A1,1,clear,6,0,"(56, 57)",1
Au0FSOi5lf,13662,clear nocolor A1,1,clear,6,1,"(74, 58)",1
Au0FSOi5lf,13662,clear nocolor A1,1,clear,6,2,"(92, 77)",1
Au0FSOi5lf,13662,clear nocolor A1,1,clear,6,3,"(73, 59)",1
Au0FSOi5lf,13662,clear nocolor A1,1,clear,6,4,"(91, 39)",1
Au0FSOi5lf,13662,clear nocolor A1,1,clear,6,5,"(90, 40)",1
Au0FSOi5lf,13662,clear nocolor C,2,clear,6,0,"(107, 65)",1
Au0FSOi5lf,13662,clear nocolor C,2,clear,6,1,"(84, 47)",1
Au0FSOi5lf,13662,clear nocolor C,2,clear,6,2,"(102, 46)",1
Au0FSOi5lf,13662,clear nocolor C,2,clear,6,3,"(103, 45)",1
Au0FSOi5lf,13662,clear nocolor C,2,clear,6,4,"(104, 29)",1
Au0FSOi5lf,13662,clear nocolor C,2,clear,6,5,"(105, 28)",1
Au0FSOi5lf,13662,cover blue all,3,cover,5,0,"(56, 72)",1
Au0FSOi5lf,13662,cover blue all,3,cover,5,1,"(60, 79)",1
Au0FSOi5lf,13662,cover blue all,3,cover,5,2,"(83, 80)",1
Au0FSOi5lf,13662,cover blue all,3,cover,5,3,"(64, 45)",1
Au0FSOi5lf,13662,cover blue all,3,cover,5,4,"(105, 89)",1
Au0FSOi5lf,13662,cover green all,4,cover,8,0,"(73, 38)",1
Au0FSOi5lf,13662,cover green all,4,cover,8,1,"(75, 58)",1
Au0FSOi5lf,13662,cover green all,4,cover,8,2,"(98, 42)",1
Au0FSOi5lf,13662,cover green all,4,cover,8,3,"(84, 46)",1
Au0FSOi5lf,13662,cover green all,4,cover,8,4,"(97, 65)",1
Au0FSOi5lf,13662,cover green all,4,cover,8,5,"(93, 85)",1
Au0FSOi5lf,13662,cover green all,4,cover,8,6,"(107, 86)",1
Au0FSOi5lf,13662,cover green all,4,cover,8,7,"(91, 87)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,0,"(56, 77)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,1,"(74, 59)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,2,"(73, 58)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,3,"(91, 57)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,4,"(92, 41)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,5,"(90, 40)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,6,"(60, 39)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,7,"(78, 23)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,8,"(96, 22)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,9,"(97, 21)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,10,"(98, 5)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,11,"(63, 4)",1
Au0FSOi5lf,13662,fill nocolor A2,5,fill,13,12,"(64, 3)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,0,"(104, 106)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,1,"(103, 87)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,2,"(84, 88)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,3,"(102, 89)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,4,"(83, 69)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,5,"(101, 70)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,6,"(64, 71)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,7,"(82, 51)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,8,"(100, 52)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,9,"(63, 53)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,10,"(81, 33)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,11,"(99, 34)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,12,"(98, 35)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,13,"(97, 17)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,14,"(60, 16)",1
Au0FSOi5lf,13662,fill nocolor C2,6,fill,16,15,"(78, 15)",1
Au0FSOi5lf,13662,move green A2,7,move,10,0,"(56, 57)",1
Au0FSOi5lf,13662,move green A2,7,move,10,1,"(60, 77)",1
Au0FSOi5lf,13662,move green A2,7,move,10,2,"(63, 66)",1
Au0FSOi5lf,13662,move green A2,7,move,10,3,"(64, 59)",1
Au0FSOi5lf,13662,move green A2,7,move,10,4,"(81, 58)",1
Au0FSOi5lf,13662,move green A2,7,move,10,5,"(99, 41)",1
Au0FSOi5lf,13662,move green A2,7,move,10,6,"(83, 40)",1
Au0FSOi5lf,13662,move green A2,7,move,10,7,"(103, 39)",1
Au0FSOi5lf,13662,move green A2,7,move,10,8,"(104, 21)",1
Au0FSOi5lf,13662,move green A2,7,move,10,9,"(105, 22)",1
Au0FSOi5lf,13662,move green C,8,move,8,0,"(83, 85)",1
Au0FSOi5lf,13662,move green C,8,move,8,1,"(64, 66)",1
Au0FSOi5lf,13662,move green C,8,move,8,2,"(63, 64)",1
Au0FSOi5lf,13662,move green C,8,move,8,3,"(81, 48)",1
Au0FSOi5lf,13662,move green C,8,move,8,4,"(99, 30)",1
Au0FSOi5lf,13662,move green C,8,move,8,5,"(60, 67)",1
Au0FSOi5lf,13662,move green C,8,move,8,6,"(76, 49)",1
Au0FSOi5lf,13662,move green C,8,move,8,7,"(56, 31)",1
Au0FSOi5lf,13662,uncover blue all,9,uncover,7,0,"(73, 38)",1
Au0FSOi5lf,13662,uncover blue all,9,uncover,7,1,"(75, 77)",1
Au0FSOi5lf,13662,uncover blue all,9,uncover,7,2,"(76, 59)",1
Au0FSOi5lf,13662,uncover blue all,9,uncover,7,3,"(60, 41)",1
Au0FSOi5lf,13662,uncover blue all,9,uncover,7,4,"(78, 23)",1
Au0FSOi5lf,13662,uncover blue all,9,uncover,7,5,"(64, 65)",1
Au0FSOi5lf,13662,uncover blue all,9,uncover,7,6,"(82, 47)",1
Au0FSOi5lf,13662,uncover red all,10,uncover,6,0,"(56, 72)",1
Au0FSOi5lf,13662,uncover red all,10,uncover,6,1,"(76, 79)",0
Au0FSOi5lf,13662,uncover red all,10,uncover,6,2,"(60, 80)",1
Au0FSOi5lf,13662,uncover red all,10,uncover,6,3,"(64, 65)",0
Au0FSOi5lf,13662,uncover red all,10,uncover,6,4,"(84, 85)",1
Au0FSOi5lf,13662,uncover red all,10,uncover,6,5,"(74, 54)",1
Au0FSOi5lf,13662,uncover red all,10,uncover,6,6,"(65, 106)",1
Au0FSOi5lf,13662,uncover red all,10,uncover,6,7,"(83, 88)",1
JxBNO0gRxc,20272,clear nocolor A2,1,clear,4,0,"(75, 80)",1
JxBNO0gRxc,20272,clear nocolor A2,1,clear,4,1,"(93, 79)",1
JxBNO0gRxc,20272,clear nocolor A2,1,clear,4,2,"(94, 56)",1
JxBNO0gRxc,20272,clear nocolor A2,1,clear,4,3,"(95, 55)",1
JxBNO0gRxc,20272,clear nocolor C1,2,clear,6,0,"(67, 52)",1
JxBNO0gRxc,20272,clear nocolor C1,2,clear,6,1,"(86, 87)",1
JxBNO0gRxc,20272,clear nocolor C1,2,clear,6,2,"(85, 89)",1
JxBNO0gRxc,20272,clear nocolor C1,2,clear,6,3,"(104, 69)",1
JxBNO0gRxc,20272,clear nocolor C1,2,clear,6,4,"(103, 71)",1
JxBNO0gRxc,20272,clear nocolor C1,2,clear,6,5,"(102, 34)",1
JxBNO0gRxc,20272,cover blue all,3,cover,5,0,"(75, 60)",1
JxBNO0gRxc,20272,cover blue all,3,cover,5,1,"(94, 80)",1
JxBNO0gRxc,20272,cover blue all,3,cover,5,2,"(74, 54)",1
JxBNO0gRxc,20272,cover blue all,3,cover,5,3,"(97, 65)",1
JxBNO0gRxc,20272,cover blue all,3,cover,5,4,"(67, 89)",1
JxBNO0gRxc,20272,cover green all,4,cover,5,0,"(74, 57)",1
JxBNO0gRxc,20272,cover green all,4,cover,5,1,"(78, 77)",1
JxBNO0gRxc,20272,cover green all,4,cover,5,2,"(97, 63)",1
JxBNO0gRxc,20272,cover green all,4,cover,5,3,"(102, 68)",1
JxBNO0gRxc,20272,cover green all,4,cover,5,4,"(83, 87)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,0,"(67, 82)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,1,"(85, 63)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,2,"(86, 45)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,3,"(78, 65)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,4,"(98, 47)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,5,"(96, 29)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,6,"(95, 27)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,7,"(75, 9)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,8,"(94, 64)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,9,"(97, 46)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,10,"(102, 28)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,11,"(70, 10)",1
JxBNO0gRxc,20272,fill nocolor B2,5,fill,13,12,"(103, 11)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,0,"(86, 87)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,1,"(67, 89)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,2,"(85, 69)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,3,"(102, 71)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,4,"(83, 51)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,5,"(81, 52)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,6,"(103, 53)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,7,"(104, 34)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,8,"(78, 33)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,9,"(101, 35)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,10,"(99, 17)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,11,"(98, 16)",1
JxBNO0gRxc,20272,fill nocolor C2,6,fill,13,12,"(96, 15)",1
JxBNO0gRxc,20272,move red A1,7,move,6,0,"(72, 80)",0
JxBNO0gRxc,20272,move red A1,7,move,6,1,"(97, 56)",1
JxBNO0gRxc,20272,move red A1,7,move,6,2,"(90, 57)",0
JxBNO0gRxc,20272,move red A1,7,move,6,3,"(94, 90)",1
JxBNO0gRxc,20272,move red A1,7,move,6,4,"(100, 55)",1
JxBNO0gRxc,20272,move red A1,7,move,6,5,"(67, 72)",1
JxBNO0gRxc,20272,move red A1,7,move,6,6,"(102, 54)",1
JxBNO0gRxc,20272,move red A1,7,move,6,7,"(70, 37)",1
JxBNO0gRxc,20272,move red C1,8,move,8,0,"(86, 87)",0
JxBNO0gRxc,20272,move red C1,8,move,8,1,"(104, 89)",0
JxBNO0gRxc,20272,move red C1,8,move,8,2,"(67, 104)",0
JxBNO0gRxc,20272,move red C1,8,move,8,3,"(85, 69)",0
JxBNO0gRxc,20272,move red C1,8,move,8,4,"(70, 86)",1
JxBNO0gRxc,20272,move red C1,8,move,8,5,"(103, 71)",0
JxBNO0gRxc,20272,move red C1,8,move,8,6,"(100, 103)",1
JxBNO0gRxc,20272,move red C1,8,move,8,7,"(97, 85)",1
JxBNO0gRxc,20272,move red C1,8,move,8,8,"(74, 84)",1
JxBNO0gRxc,20272,move red C1,8,move,8,9,"(94, 68)",1
JxBNO0gRxc,20272,move red C1,8,move,8,10,"(73, 67)",1
JxBNO0gRxc,20272,move red C1,8,move,8,11,"(92, 66)",1
JxBNO0gRxc,20272,move red C1,8,move,8,12,"(91, 49)",1
JxBNO0gRxc,20272,uncover blue all,9,uncover,6,0,"(78, 79)",1
JxBNO0gRxc,20272,uncover blue all,9,uncover,6,1,"(83, 82)",1
JxBNO0gRxc,20272,uncover blue all,9,uncover,6,2,"(81, 76)",1
JxBNO0gRxc,20272,uncover blue all,9,uncover,6,3,"(67, 84)",1
JxBNO0gRxc,20272,uncover blue all,9,uncover,6,4,"(85, 87)",1
JxBNO0gRxc,20272,uncover blue all,9,uncover,6,5,"(86, 69)",1
JxBNO0gRxc,20272,uncover green all,10,uncover,5,0,"(75, 76)",1
JxBNO0gRxc,20272,uncover green all,10,uncover,5,1,"(72, 56)",1
JxBNO0gRxc,20272,uncover green all,10,uncover,5,2,"(67, 84)",1
JxBNO0gRxc,20272,uncover green all,10,uncover,5,3,"(70, 66)",1
JxBNO0gRxc,20272,uncover green all,10,uncover,5,4,"(88, 89)",1
zYlyMazk0l,62686,clear nocolor A,1,clear,7,0,"(73, 96)",1
zYlyMazk0l,62686,clear nocolor A,1,clear,7,1,"(91, 78)",1
zYlyMazk0l,62686,clear nocolor A,1,clear,7,2,"(90, 80)",1
zYlyMazk0l,62686,clear nocolor A,1,clear,7,3,"(77, 60)",1
zYlyMazk0l,62686,clear nocolor A,1,clear,7,4,"(94, 61)",1
zYlyMazk0l,62686,clear nocolor A,1,clear,7,5,"(93, 62)",1
zYlyMazk0l,62686,clear nocolor A,1,clear,7,6,"(95, 63)",1
zYlyMazk0l,62686,clear nocolor B2,2,clear,7,0,"(81, 80)",1
zYlyMazk0l,62686,clear nocolor B2,2,clear,7,1,"(99, 96)",1
zYlyMazk0l,62686,clear nocolor B2,2,clear,7,2,"(64, 78)",1
zYlyMazk0l,62686,clear nocolor B2,2,clear,7,3,"(82, 62)",1
zYlyMazk0l,62686,clear nocolor B2,2,clear,7,4,"(83, 84)",1
zYlyMazk0l,62686,clear nocolor B2,2,clear,7,5,"(101, 66)",1
zYlyMazk0l,62686,clear nocolor B2,2,clear,7,6,"(100, 67)",1
zYlyMazk0l,62686,cover blue all,3,cover,5,0,"(90, 55)",1
zYlyMazk0l,62686,cover blue all,3,cover,5,1,"(79, 46)",1
zYlyMazk0l,62686,cover blue all,3,cover,5,2,"(83, 84)",1
zYlyMazk0l,62686,cover blue all,3,cover,5,3,"(81, 67)",1
zYlyMazk0l,62686,cover blue all,3,cover,5,4,"(69, 88)",1
zYlyMazk0l,62686,cover green all,4,cover,4,0,"(79, 80)",1
zYlyMazk0l,62686,cover green all,4,cover,4,1,"(64, 65)",1
zYlyMazk0l,62686,cover green all,4,cover,4,2,"(106, 50)",1
zYlyMazk0l,62686,cover green all,4,cover,4,3,"(81, 53)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,0,"(73, 75)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,1,"(91, 76)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,2,"(90, 57)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,3,"(79, 58)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,4,"(97, 59)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,5,"(98, 39)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,6,"(81, 40)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,7,"(64, 41)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,8,"(99, 21)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,9,"(82, 22)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,10,"(100, 23)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,11,"(83, 3)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,12,"(101, 4)",1
zYlyMazk0l,62686,fill nocolor A2,5,fill,14,13,"(102, 5)",1
zYlyMazk0l,62686,fill nocolor C2,6,fill,11,0,"(64, 88)",1
zYlyMazk0l,62686,fill nocolor C2,6,fill,11,1,"(83, 70)",1
zYlyMazk0l,62686,fill nocolor C2,6,fill,11,2,"(82, 51)",1
zYlyMazk0l,62686,fill nocolor C2,6,fill,11,3,"(81, 52)",1
zYlyMazk0l,62686,fill nocolor C2,6,fill,11,4,"(101, 53)",1
zYlyMazk0l,62686,fill nocolor C2,6,fill,11,5,"(100, 34)",1
zYlyMazk0l,62686,fill nocolor C2,6,fill,11,6,"(99, 35)",1
zYlyMazk0l,62686,fill nocolor C2,6,fill,11,7,"(98, 33)",1
zYlyMazk0l,62686,fill nocolor C2,6,fill,11,8,"(79, 15)",1
zYlyMazk0l,62686,fill nocolor C2,6,fill,11,9,"(97, 16)",1
zYlyMazk0l,62686,fill nocolor C2,6,fill,11,10,"(77, 17)",1
zYlyMazk0l,62686,move green A,7,move,10,0,"(98, 76)",1
zYlyMazk0l,62686,move green A,7,move,10,1,"(83, 75)",1
zYlyMazk0l,62686,move green A,7,move,10,2,"(101, 58)",1
zYlyMazk0l,62686,move green A,7,move,10,3,"(68, 92)",1
zYlyMazk0l,62686,move green A,7,move,10,4,"(71, 74)",1
zYlyMazk0l,62686,move green A,7,move,10,5,"(89, 59)",1
zYlyMazk0l,62686,move green A,7,move,10,6,"(107, 72)",1
zYlyMazk0l,62686,move green A,7,move,10,7,"(69, 68)",1
zYlyMazk0l,62686,move green A,7,move,10,8,"(87, 57)",1
zYlyMazk0l,62686,move green A,7,move,10,9,"(105, 56)",1
zYlyMazk0l,62686,move red C,8,move,11,0,"(77, 84)",1
zYlyMazk0l,62686,move red C,8,move,11,1,"(94, 67)",1
zYlyMazk0l,62686,move red C,8,move,11,2,"(93, 66)",1
zYlyMazk0l,62686,move red C,8,move,11,3,"(90, 48)",1
zYlyMazk0l,62686,move red C,8,move,11,4,"(79, 49)",1
zYlyMazk0l,62686,move red C,8,move,11,5,"(97, 50)",1
zYlyMazk0l,62686,move red C,8,move,11,6,"(81, 88)",1
zYlyMazk0l,62686,move red C,8,move,11,7,"(99, 70)",1
zYlyMazk0l,62686,move red C,8,move,11,8,"(64, 99)",1
zYlyMazk0l,62686,move red C,8,move,11,9,"(82, 81)",1
zYlyMazk0l,62686,move red C,8,move,11,10,"(100, 53)",1
zYlyMazk0l,62686,uncover blue all,9,uncover,5,0,"(77, 75)",1
zYlyMazk0l,62686,uncover blue all,9,uncover,5,1,"(64, 63)",1
zYlyMazk0l,62686,uncover blue all,9,uncover,5,2,"(68, 51)",1
zYlyMazk0l,62686,uncover blue all,9,uncover,5,3,"(85, 53)",1
zYlyMazk0l,62686,uncover blue all,9,uncover,5,4,"(86, 96)",1
zYlyMazk0l,62686,uncover red all,10,uncover,4,0,"(79, 96)",1
zYlyMazk0l,62686,uncover red all,10,uncover,4,1,"(81, 80)",1
zYlyMazk0l,62686,uncover red all,10,uncover,4,2,"(64, 84)",1
zYlyMazk0l,62686,uncover red all,10,uncover,4,3,"(82, 67)",1
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,0,"(80, 65)",0
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,1,"(98, 58)",1
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,2,"(96, 64)",0
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,3,"(97, 47)",0
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,4,"(47, 40)",1
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,5,"(65, 22)",1
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,6,"(83, 4)",1
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,7,"(101, 72)",1
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,8,"(64, 75)",1
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,9,"(81, 57)",1
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,10,"(82, 56)",1
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,11,"(99, 39)",1
FvQ5LdO2lu,36088,clear nocolor B,1,clear,10,12,"(100, 54)",1
FvQ5LdO2lu,36088,clear nocolor B2,2,clear,6,0,"(83, 79)",1
FvQ5LdO2lu,36088,clear nocolor B2,2,clear,6,1,"(101, 62)",1
FvQ5LdO2lu,36088,clear nocolor B2,2,clear,6,2,"(82, 78)",1
FvQ5LdO2lu,36088,clear nocolor B2,2,clear,6,3,"(81, 60)",1
FvQ5LdO2lu,36088,clear nocolor B2,2,clear,6,4,"(99, 61)",1
FvQ5LdO2lu,36088,clear nocolor B2,2,clear,6,5,"(100, 58)",1
FvQ5LdO2lu,36088,cover green all,3,cover,7,0,"(55, 56)",1
FvQ5LdO2lu,36088,cover green all,3,cover,7,1,"(80, 78)",1
FvQ5LdO2lu,36088,cover green all,3,cover,7,2,"(70, 68)",1
FvQ5LdO2lu,36088,cover green all,3,cover,7,3,"(89, 85)",1
FvQ5LdO2lu,36088,cover green all,3,cover,7,4,"(81, 84)",0
FvQ5LdO2lu,36088,cover green all,3,cover,7,5,"(82, 77)",0
FvQ5LdO2lu,36088,cover green all,3,cover,7,6,"(83, 59)",1
FvQ5LdO2lu,36088,cover green all,3,cover,7,7,"(98, 66)",1
FvQ5LdO2lu,36088,cover green all,3,cover,7,8,"(101, 81)",1
FvQ5LdO2lu,36088,cover red all,4,cover,7,0,"(74, 37)",1
FvQ5LdO2lu,36088,cover red all,4,cover,7,1,"(76, 75)",1
FvQ5LdO2lu,36088,cover red all,4,cover,7,2,"(92, 77)",1
FvQ5LdO2lu,36088,cover red all,4,cover,7,3,"(80, 72)",1
FvQ5LdO2lu,36088,cover red all,4,cover,7,4,"(82, 87)",1
FvQ5LdO2lu,36088,cover red all,4,cover,7,5,"(81, 52)",1
FvQ5LdO2lu,36088,cover red all,4,cover,7,6,"(99, 71)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,0,"(97, 58)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,1,"(55, 75)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,2,"(73, 40)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,3,"(90, 57)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,4,"(70, 77)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,5,"(88, 59)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,6,"(105, 41)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,7,"(89, 39)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,8,"(80, 22)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,9,"(98, 4)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,10,"(96, 23)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,11,"(74, 21)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,12,"(92, 3)",1
FvQ5LdO2lu,36088,fill nocolor A2,5,fill,14,13,"(81, 5)",1
FvQ5LdO2lu,36088,fill nocolor B1,6,fill,14,0,"(81, 79)",1
FvQ5LdO2lu,36088,fill nocolor B1,6,fill,14,1,"(99, 78)",1
FvQ5LdO2lu,36088,fill nocolor B1,6,fill,14,2,"(76, 62)",1
FvQ5LdO2lu,36088,fill nocolor B1,6,fill,14,3,"(74, 60)",1
FvQ5LdO2lu,36088,fill nocolor B1,6,fill,14,4,"(92, 61)",1
FvQ5LdO2lu,36088,fill nocolor B1,6,fill,14,5,"(83, 44)",1
FvQ5LdO2lu,36088,fill nocolor B1,6,fill,14,6,"(82, 43)",1
FvQ5LdO2lu,36088,fill nocolor B1,6,fill,14,7,"(100, 26)",1
FvQ5LdO2lu,36088,fill nocolor B1,6,fill,14,8,"(102, 25)",1
FvQ5LdO2lu,36088,fill nocolor B1,6,fill,14,9,"(86, 42)",1
FvQ5LdO2lu,36088,fill nocolor B1,6,fill,14,10,"(103, 24)",1
FvQ5LdO2lu,36088,fill nocolor B1,6,fill,14,11,"(101, 8)",1
