experiment,ID,anonID,importId,goal_type,first_move_serves_goal,stepwise_salience,euclidean_salience,random_stepwise_salience,random_euclidean_salience
E2,,Y3TYko1Zwo,37196.0,cover,1.0,2,2.0,7.785,7.314067803131935
E2,,Y3TYko1Zwo,37196.0,fill,1.0,4,3.1622776601683795,6.479,5.078797580964036
E2,,Y3TYko1Zwo,37196.0,fill,1.0,5,4.123105625617661,6.588,5.136727103511595
E2,,Y3TYko1Zwo,37196.0,move,0.0,2,1.4142135623730951,6.621,5.1724422375672345
E2,,Y3TYko1Zwo,37196.0,move,0.0,2,1.4142135623730951,6.722,5.268184927869109
E2,,Y3TYko1Zwo,37196.0,uncover,0.0,13,12.041594578792296,7.803,7.3440384376896635
E2,,Y3TYko1Zwo,37196.0,uncover,1.0,12,11.045361017187261,7.762,7.32261766959534
E2,,hCS132WUnv,16229.0,clear,1.0,9,8.06225774829855,6.801,5.300230674357128
E2,,hCS132WUnv,16229.0,clear,1.0,0,0.0,6.926,5.397332359898728
E2,,hCS132WUnv,16229.0,cover,1.0,2,1.4142135623730951,8.092,7.757898730353499
E2,,hCS132WUnv,16229.0,cover,1.0,2,1.4142135623730951,8.106,7.763805550681462
E2,,hCS132WUnv,16229.0,fill,1.0,5,4.123105625617661,6.983,5.451525953250718
E2,,hCS132WUnv,16229.0,fill,1.0,3,3.0,6.901,5.379785133490816
E2,,hCS132WUnv,16229.0,move,1.0,3,3.0,7.071,5.528061183307295
E2,,hCS132WUnv,16229.0,move,1.0,7,7.0,7.009,5.495931839355412
E2,,hCS132WUnv,16229.0,uncover,1.0,7,7.0,8.034,7.683797408712971
E2,,hCS132WUnv,16229.0,uncover,1.0,2,1.4142135623730951,7.981,7.635331142240277
E2,,HApTmt43T9,35291.0,clear,1.0,5,4.123105625617661,6.804,5.4553080125208995
E2,,HApTmt43T9,35291.0,clear,1.0,1,1.0,6.936,5.548298670687036
E2,,HApTmt43T9,35291.0,cover,1.0,2,1.4142135623730951,8.145,7.557763325730472
E2,,HApTmt43T9,35291.0,cover,1.0,1,1.0,7.857,7.292644392014659
E2,,HApTmt43T9,35291.0,fill,1.0,6,5.0990195135927845,6.774,5.424152370283993
E2,,HApTmt43T9,35291.0,fill,1.0,6,5.0990195135927845,6.829,5.4782144160651995
E2,,HApTmt43T9,35291.0,move,0.0,2,1.4142135623730951,6.891,5.516795294575507
E2,,HApTmt43T9,35291.0,move,1.0,8,8.0,6.972,5.569077892757667
E2,,HApTmt43T9,35291.0,uncover,1.0,1,1.0,8.001,7.388785464069724
E2,,HApTmt43T9,35291.0,uncover,1.0,5,4.123105625617661,8.439,7.841166960347145
E2,,L6zqOsxz9y,56864.0,clear,1.0,3,2.23606797749979,6.77,5.25614984493398
E2,,L6zqOsxz9y,56864.0,clear,1.0,6,4.47213595499958,6.917,5.378052792378299
E2,,L6zqOsxz9y,56864.0,cover,1.0,3,3.0,7.947,7.574449023944595
E2,,L6zqOsxz9y,56864.0,cover,1.0,1,1.0,7.888,7.524943010226603
E2,,L6zqOsxz9y,56864.0,fill,1.0,3,2.23606797749979,6.912,5.388367188077724
E2,,L6zqOsxz9y,56864.0,fill,1.0,2,2.0,6.935,5.3820184770268105
E2,,L6zqOsxz9y,56864.0,move,1.0,7,5.385164807134504,6.772,5.258257305526333
E2,,L6zqOsxz9y,56864.0,move,1.0,8,7.0710678118654755,6.741,5.247751374459602
E2,,L6zqOsxz9y,56864.0,uncover,1.0,6,5.0990195135927845,7.725,7.364827033375801
E2,,L6zqOsxz9y,56864.0,uncover,0.0,5,4.123105625617661,7.792,7.402743067559967
E2,,Kv83kG4m6Q,47326.0,clear,1.0,1,1.0,6.493,4.972961078095388
E2,,Kv83kG4m6Q,47326.0,clear,1.0,2,1.4142135623730951,6.531,5.031061325136107
E2,,Kv83kG4m6Q,47326.0,cover,1.0,2,2.0,8.431,7.9482482547912765
E2,,Kv83kG4m6Q,47326.0,cover,1.0,4,4.0,8.65,8.149978119676728
E2,,Kv83kG4m6Q,47326.0,fill,1.0,2,2.0,6.504,4.995487568842085
E2,,Kv83kG4m6Q,47326.0,fill,1.0,4,3.1622776601683795,6.54,5.016144193358039
E2,,Kv83kG4m6Q,47326.0,move,0.0,1,1.0,6.514,5.003424953323832
E2,,Kv83kG4m6Q,47326.0,move,0.0,0,0.0,6.587,5.0475738394539755
E2,,Kv83kG4m6Q,47326.0,uncover,1.0,15,14.035668847618199,8.677,8.169774177037729
E2,,Kv83kG4m6Q,47326.0,uncover,1.0,4,4.0,8.767,8.263992580227011
E2,,YSp5znsVUN,49030.0,clear,1.0,2,1.4142135623730951,6.063,4.659131914661481
E2,,YSp5znsVUN,49030.0,clear,1.0,2,1.4142135623730951,6.123,4.7208775439460995
E2,,YSp5znsVUN,49030.0,cover,1.0,2,1.4142135623730951,7.98,7.680335072501723
E2,,YSp5znsVUN,49030.0,cover,1.0,6,6.0,7.981,7.6675412731711585
E2,,YSp5znsVUN,49030.0,fill,1.0,3,2.23606797749979,6.254,4.8399178266269045
E2,,YSp5znsVUN,49030.0,fill,1.0,2,2.0,6.292,4.8804523568985205
E2,,YSp5znsVUN,49030.0,move,0.0,0,0.0,6.291,4.883178945204182
E2,,YSp5znsVUN,49030.0,move,1.0,7,7.0,6.265,4.856898348811829
E2,,YSp5znsVUN,49030.0,uncover,0.0,2,1.4142135623730951,7.797,7.497811634879141
E2,,YSp5znsVUN,49030.0,uncover,0.0,3,2.23606797749979,7.998,7.7029210309943155
E2,,1wIYJIVnvO,67590.0,clear,1.0,3,2.23606797749979,6.69,5.323498412805728
E2,,1wIYJIVnvO,67590.0,clear,1.0,7,5.385164807134504,6.829,5.436253513199472
E2,,1wIYJIVnvO,67590.0,cover,1.0,1,1.0,8.106,7.732852700551278
E2,,1wIYJIVnvO,67590.0,cover,1.0,2,1.4142135623730951,8.281,7.8733349704654305
E2,,1wIYJIVnvO,67590.0,fill,1.0,3,3.0,6.912,5.504969712163589
E2,,1wIYJIVnvO,67590.0,fill,1.0,3,3.0,6.859,5.44798630180294
E2,,1wIYJIVnvO,67590.0,move,1.0,3,2.23606797749979,6.762,5.37308010255086
E2,,1wIYJIVnvO,67590.0,move,1.0,4,4.0,6.878,5.484349860797227
E2,,1wIYJIVnvO,67590.0,uncover,1.0,14,13.038404810405298,8.032,7.644035713210457
E2,,1wIYJIVnvO,67590.0,uncover,1.0,4,4.0,7.903,7.522881128275799
E2,,xp1fgzVQE1,74045.0,clear,1.0,2,1.4142135623730951,6.903,5.473190154149359
E2,,xp1fgzVQE1,74045.0,clear,1.0,2,1.4142135623730951,7.035,5.5433194553008365
E2,,xp1fgzVQE1,74045.0,cover,1.0,2,1.4142135623730951,8.301,7.619372675903963
E2,,xp1fgzVQE1,74045.0,cover,1.0,7,6.082762530298219,8.387,7.692431057383387
E2,,xp1fgzVQE1,74045.0,fill,1.0,3,2.23606797749979,6.774,5.326463757431225
E2,,xp1fgzVQE1,74045.0,fill,1.0,3,2.23606797749979,6.819,5.415323620546553
E2,,xp1fgzVQE1,74045.0,move,1.0,4,3.1622776601683795,6.978,5.520900059051197
E2,,xp1fgzVQE1,74045.0,move,1.0,3,2.23606797749979,6.827,5.380478129590496
E2,,xp1fgzVQE1,74045.0,uncover,0.0,2,1.4142135623730951,8.771,8.051800454691902
E2,,xp1fgzVQE1,74045.0,uncover,1.0,12,11.045361017187261,8.459,7.74450795821236
E2,,wOdhLyTApM,98763.0,clear,1.0,2,1.4142135623730951,6.848,5.363963953073744
E2,,wOdhLyTApM,98763.0,clear,1.0,6,4.47213595499958,6.733,5.28179580866429
E2,,wOdhLyTApM,98763.0,cover,1.0,2,1.4142135623730951,8.377,7.988098179167936
E2,,wOdhLyTApM,98763.0,cover,1.0,3,2.23606797749979,8.056,7.655839373939625
E2,,wOdhLyTApM,98763.0,fill,1.0,5,4.123105625617661,6.841,5.369164096156409
E2,,wOdhLyTApM,98763.0,fill,1.0,5,4.123105625617661,6.739,5.270261653796197
E2,,wOdhLyTApM,98763.0,move,1.0,6,5.0990195135927845,6.817,5.33833888237368
E2,,wOdhLyTApM,98763.0,move,1.0,3,3.0,6.734,5.283584690774125
E2,,wOdhLyTApM,98763.0,uncover,1.0,3,2.23606797749979,8.118,7.742296473588107
E2,,wOdhLyTApM,98763.0,uncover,1.0,2,1.4142135623730951,7.936,7.55728863713778
E2,,1fQKinsJth,39277.0,clear,1.0,3,2.23606797749979,6.974,5.447347192247459
E2,,1fQKinsJth,39277.0,clear,0.0,3,3.0,6.904,5.347338879450526
E2,,1fQKinsJth,39277.0,cover,1.0,6,5.0990195135927845,8.074,7.592031262077919
E2,,1fQKinsJth,39277.0,cover,0.0,6,5.0990195135927845,8.394,7.946616713738566
E2,,1fQKinsJth,39277.0,fill,1.0,3,2.23606797749979,7.071,5.512283315794142
E2,,1fQKinsJth,39277.0,fill,1.0,3,2.23606797749979,6.992,5.432052263602061
E2,,1fQKinsJth,39277.0,move,1.0,6,4.242640687119285,7.047,5.4743666908289805
E2,,1fQKinsJth,39277.0,move,1.0,7,5.0,6.988,5.433666175435656
E2,,1fQKinsJth,39277.0,uncover,1.0,1,1.0,7.982,7.505865277277399
E2,,1fQKinsJth,39277.0,uncover,1.0,6,6.0,7.941,7.441983395531661
E2,,pZmiOs8z8o,19737.0,clear,1.0,4,3.1622776601683795,6.497,5.1054576883739085
E2,,pZmiOs8z8o,19737.0,clear,1.0,1,1.0,6.497,5.072472768291515
E2,,pZmiOs8z8o,19737.0,cover,1.0,1,1.0,7.76,7.2772559985567895
E2,,pZmiOs8z8o,19737.0,cover,1.0,8,8.0,7.962,7.458297958173675
E2,,pZmiOs8z8o,19737.0,fill,1.0,2,2.0,6.446,5.041568997672418
E2,,pZmiOs8z8o,19737.0,fill,1.0,3,3.0,6.493,5.08102738455086
E2,,pZmiOs8z8o,19737.0,move,1.0,13,12.041594578792296,6.676,5.21814390222565
E2,,pZmiOs8z8o,19737.0,move,0.0,2,1.4142135623730951,6.442,5.050665804348264
E2,,pZmiOs8z8o,19737.0,uncover,1.0,1,1.0,7.451,6.956048516567788
E2,,pZmiOs8z8o,19737.0,uncover,1.0,1,1.0,7.616,7.127887684306361
E2,,RXOWdXdotn,43580.0,clear,1.0,1,1.0,6.858,5.357744652510923
E2,,RXOWdXdotn,43580.0,clear,1.0,6,4.47213595499958,6.912,5.405217612194019
E2,,RXOWdXdotn,43580.0,cover,0.0,0,0.0,8.034,7.582672349227989
E2,,RXOWdXdotn,43580.0,cover,1.0,4,4.0,8.091,7.647596814732007
E2,,RXOWdXdotn,43580.0,fill,1.0,2,2.0,6.826,5.34507238294462
E2,,RXOWdXdotn,43580.0,fill,1.0,2,2.0,6.938,5.428560736195852
E2,,RXOWdXdotn,43580.0,move,1.0,2,2.0,6.905,5.391481025521537
E2,,RXOWdXdotn,43580.0,move,1.0,9,7.280109889280518,6.855,5.380632679540921
E2,,RXOWdXdotn,43580.0,uncover,1.0,9,8.06225774829855,8.031,7.606546962166766
E2,,RXOWdXdotn,43580.0,uncover,1.0,10,9.055385138137417,8.018,7.560766295999616
E2,,wtvLcDRR7Y,58692.0,clear,1.0,7,5.0,6.799,5.486110873950383
E2,,wtvLcDRR7Y,58692.0,clear,1.0,1,1.0,6.786,5.4634321320787285
E2,,wtvLcDRR7Y,58692.0,cover,-1.0,8,8.0,8.649,8.350653207826879
E2,,wtvLcDRR7Y,58692.0,cover,1.0,2,1.4142135623730951,8.479,8.202916357578191
E2,,wtvLcDRR7Y,58692.0,fill,1.0,2,2.0,6.683,5.361197909921567
E2,,wtvLcDRR7Y,58692.0,fill,1.0,10,9.055385138137417,6.73,5.397434259410218
E2,,wtvLcDRR7Y,58692.0,move,0.0,1,1.0,6.726,5.407141506740262
E2,,wtvLcDRR7Y,58692.0,move,0.0,0,0.0,6.641,5.353622620595882
E2,,wtvLcDRR7Y,58692.0,uncover,1.0,1,1.0,8.534,8.275840043227971
E2,,wtvLcDRR7Y,58692.0,uncover,1.0,1,1.0,8.709,8.398905801589544
E2,,2i2UCbQper,55983.0,clear,1.0,8,5.830951894845301,6.663,5.288142230153991
E2,,2i2UCbQper,55983.0,clear,1.0,1,1.0,6.72,5.329172673968741
E2,,2i2UCbQper,55983.0,cover,1.0,5,4.123105625617661,8.331,7.946040201428426
E2,,2i2UCbQper,55983.0,cover,1.0,5,5.0,8.429,8.010098120206438
E2,,2i2UCbQper,55983.0,fill,1.0,2,2.0,6.894,5.465615635515412
E2,,2i2UCbQper,55983.0,fill,1.0,2,2.0,6.558,5.180846114254063
E2,,2i2UCbQper,55983.0,move,1.0,8,5.830951894845301,6.92,5.479417906749098
E2,,2i2UCbQper,55983.0,move,1.0,5,4.123105625617661,6.775,5.367826528579233
E2,,2i2UCbQper,55983.0,uncover,1.0,5,5.0,8.624,8.243747945696501
E2,,2i2UCbQper,55983.0,uncover,0.0,2,1.4142135623730951,8.622,8.208567341494412
E2,,xUx8mBbrpc,96815.0,clear,1.0,2,1.4142135623730951,6.983,5.48555505937302
E2,,xUx8mBbrpc,96815.0,clear,1.0,4,2.8284271247461903,6.691,5.268458513184126
E2,,xUx8mBbrpc,96815.0,cover,0.0,2,1.4142135623730951,7.738,7.236715098066309
E2,,xUx8mBbrpc,96815.0,cover,1.0,2,1.4142135623730951,7.938,7.4593347950805695
E2,,xUx8mBbrpc,96815.0,fill,1.0,3,2.23606797749979,6.702,5.272230297690549
E2,,xUx8mBbrpc,96815.0,fill,1.0,2,2.0,6.864,5.412382606001234
E2,,xUx8mBbrpc,96815.0,move,1.0,2,2.0,6.82,5.369690669540818
E2,,xUx8mBbrpc,96815.0,move,1.0,6,5.0990195135927845,6.743,5.305971673977354
E2,,xUx8mBbrpc,96815.0,uncover,1.0,5,5.0,8.12,7.62195017097504
E2,,xUx8mBbrpc,96815.0,uncover,1.0,0,0.0,8.316,7.824645533430034
E2,,aWWYOjqXBU,64140.0,clear,1.0,1,1.0,6.91,5.399841376345721
E2,,aWWYOjqXBU,64140.0,clear,1.0,2,1.4142135623730951,6.97,5.449279793987756
E2,,aWWYOjqXBU,64140.0,cover,1.0,9,8.06225774829855,7.845,7.39273455521184
E2,,aWWYOjqXBU,64140.0,cover,1.0,2,2.0,8.082,7.642894545149083
E2,,aWWYOjqXBU,64140.0,fill,1.0,3,2.23606797749979,6.907,5.404483377618646
E2,,aWWYOjqXBU,64140.0,fill,1.0,3,2.23606797749979,6.776,5.278237840609695
E2,,aWWYOjqXBU,64140.0,move,1.0,4,3.1622776601683795,6.883,5.3738706485310885
E2,,aWWYOjqXBU,64140.0,move,1.0,4,3.1622776601683795,6.897,5.379541217887873
E2,,aWWYOjqXBU,64140.0,uncover,1.0,2,2.0,8.002,7.515282126454612
E2,,aWWYOjqXBU,64140.0,uncover,1.0,5,5.0,8.285,7.82477958792326
E2,,kiLFeyCaaZ,20340.0,clear,1.0,1,1.0,6.762,5.287618585216624
E2,,kiLFeyCaaZ,20340.0,clear,1.0,1,1.0,6.627,5.187762609357554
E2,,kiLFeyCaaZ,20340.0,cover,1.0,2,2.0,8.395,7.9539364823208665
E2,,kiLFeyCaaZ,20340.0,cover,1.0,0,0.0,8.421,8.003354903829292
E2,,kiLFeyCaaZ,20340.0,fill,1.0,3,2.23606797749979,6.554,5.097916392681495
E2,,kiLFeyCaaZ,20340.0,fill,1.0,3,3.0,6.715,5.2698152936249265
E2,,kiLFeyCaaZ,20340.0,move,1.0,5,3.605551275463989,6.63,5.171981005442511
E2,,kiLFeyCaaZ,20340.0,move,1.0,6,4.242640687119285,6.672,5.248562530905965
E2,,kiLFeyCaaZ,20340.0,uncover,1.0,0,0.0,8.604,8.161838137783235
E2,,kiLFeyCaaZ,20340.0,uncover,1.0,2,2.0,8.412,7.9596081627534785
E2,,Tr66gVB2p6,37887.0,clear,1.0,9,8.06225774829855,7.105,5.6201384608332265
E2,,Tr66gVB2p6,37887.0,clear,1.0,3,2.23606797749979,7.082,5.603320448516819
E2,,Tr66gVB2p6,37887.0,cover,1.0,0,0.0,8.144,7.688192303362588
E2,,Tr66gVB2p6,37887.0,cover,1.0,5,4.123105625617661,7.948,7.538343351370842
E2,,Tr66gVB2p6,37887.0,fill,1.0,3,2.23606797749979,7.067,5.577989988985472
E2,,Tr66gVB2p6,37887.0,fill,1.0,8,7.0710678118654755,7.096,5.605800580120773
E2,,Tr66gVB2p6,37887.0,move,0.0,7,6.082762530298219,6.99,5.530259531718728
E2,,Tr66gVB2p6,37887.0,move,0.0,7,6.082762530298219,7.138,5.639899583211719
E2,,Tr66gVB2p6,37887.0,uncover,1.0,6,5.0990195135927845,8.08,7.624998788205628
E2,,Tr66gVB2p6,37887.0,uncover,0.0,1,1.0,8.302,7.875639251279437
E2,,DRh656bjru,79463.0,clear,1.0,5,4.123105625617661,6.967,5.416339473045141
E2,,DRh656bjru,79463.0,clear,1.0,5,3.605551275463989,6.773,5.277041337365523
E2,,DRh656bjru,79463.0,cover,1.0,1,1.0,8.326,7.8046882628109016
E2,,DRh656bjru,79463.0,cover,1.0,4,3.1622776601683795,8.235,7.713206492250989
E2,,DRh656bjru,79463.0,fill,1.0,3,2.23606797749979,6.702,5.224882156159182
E2,,DRh656bjru,79463.0,fill,0.0,2,1.4142135623730951,6.753,5.255364001335806
E2,,DRh656bjru,79463.0,move,0.0,1,1.0,6.845,5.332251679903624
E2,,DRh656bjru,79463.0,move,1.0,4,2.8284271247461903,6.817,5.323040691045403
E2,,DRh656bjru,79463.0,uncover,1.0,4,3.1622776601683795,8.107,7.587968652469252
E2,,DRh656bjru,79463.0,uncover,1.0,7,6.082762530298219,8.262,7.743757003465739
E2,,C9cAHxwuFr,79869.0,clear,1.0,0,0.0,7.027,5.42434890694063
E2,,C9cAHxwuFr,79869.0,clear,1.0,2,1.4142135623730951,6.786,5.242477221056375
E2,,C9cAHxwuFr,79869.0,cover,1.0,6,6.0,8.595,8.159030721530824
E2,,C9cAHxwuFr,79869.0,cover,1.0,0,0.0,8.563,8.142427755157758
E2,,C9cAHxwuFr,79869.0,fill,1.0,3,2.23606797749979,6.664,5.149725058621251
E2,,C9cAHxwuFr,79869.0,fill,1.0,3,3.0,6.874,5.30642731521219
E2,,C9cAHxwuFr,79869.0,move,1.0,5,3.605551275463989,6.8,5.245853657981618
E2,,C9cAHxwuFr,79869.0,move,1.0,2,2.0,6.787,5.250096256242523
E2,,C9cAHxwuFr,79869.0,uncover,1.0,2,2.0,8.845,8.413277461284927
E2,,C9cAHxwuFr,79869.0,uncover,1.0,0,0.0,8.77,8.331665810854371
E2,,OBYr3b32Qr,49589.0,clear,1.0,1,1.0,6.542,5.042029955585267
E2,,OBYr3b32Qr,49589.0,clear,1.0,1,1.0,6.622,5.10067958331871
E2,,OBYr3b32Qr,49589.0,cover,1.0,2,1.4142135623730951,8.334,7.932489988702665
E2,,OBYr3b32Qr,49589.0,cover,1.0,4,3.1622776601683795,8.469,8.055722792189597
E2,,OBYr3b32Qr,49589.0,fill,1.0,3,2.23606797749979,6.539,5.0409701727744824
E2,,OBYr3b32Qr,49589.0,fill,1.0,3,2.23606797749979,6.557,5.052336461151798
E2,,OBYr3b32Qr,49589.0,move,1.0,4,4.0,6.651,5.1117147038891755
E2,,OBYr3b32Qr,49589.0,move,1.0,6,5.0990195135927845,6.682,5.162807014731743
E2,,OBYr3b32Qr,49589.0,uncover,1.0,2,1.4142135623730951,8.737,8.281962057383426
E2,,OBYr3b32Qr,49589.0,uncover,1.0,2,1.4142135623730951,8.538,8.103716127113724
E2,,vZW0v4Nn2e,27392.0,clear,1.0,1,1.0,7.086,5.625932041092952
E2,,vZW0v4Nn2e,27392.0,clear,1.0,1,1.0,7.021,5.602274454490079
E2,,vZW0v4Nn2e,27392.0,cover,1.0,2,1.4142135623730951,8.465,7.999943810393082
E2,,vZW0v4Nn2e,27392.0,cover,-1.0,2,1.4142135623730951,8.373,7.920179047262618
E2,,vZW0v4Nn2e,27392.0,fill,1.0,5,5.0,7.029,5.555333452559028
E2,,vZW0v4Nn2e,27392.0,fill,1.0,2,2.0,7.116,5.663511916887697
E2,,vZW0v4Nn2e,27392.0,move,1.0,6,4.47213595499958,7.021,5.567539884655012
E2,,vZW0v4Nn2e,27392.0,move,1.0,5,3.605551275463989,7.036,5.591851778274189
E2,,vZW0v4Nn2e,27392.0,uncover,1.0,1,1.0,8.43,7.978523240302508
E2,,vZW0v4Nn2e,27392.0,uncover,1.0,2,1.4142135623730951,8.166,7.674501713553511
E2,,WbQrsIc8f1,53463.0,clear,1.0,5,3.605551275463989,7.038,5.500922362675288
E2,,WbQrsIc8f1,53463.0,clear,1.0,2,1.4142135623730951,6.973,5.458822574170654
E2,,WbQrsIc8f1,53463.0,cover,1.0,4,4.0,8.368,7.8817032049831885
E2,,WbQrsIc8f1,53463.0,cover,1.0,10,9.055385138137417,8.578,8.085002100115293
E2,,WbQrsIc8f1,53463.0,fill,1.0,2,2.0,6.821,5.322412432469495
E2,,WbQrsIc8f1,53463.0,fill,1.0,4,3.1622776601683795,7.002,5.457172010335062
E2,,WbQrsIc8f1,53463.0,move,1.0,4,4.0,7.166,5.5956886730502085
E2,,WbQrsIc8f1,53463.0,move,1.0,2,2.0,6.969,5.4378931705557765
E2,,WbQrsIc8f1,53463.0,uncover,1.0,1,1.0,8.252,7.7548957087881805
E2,,WbQrsIc8f1,53463.0,uncover,1.0,1,1.0,8.261,7.781486420250283
E2,,urir3A9c9e,91733.0,clear,1.0,1,1.0,6.807,5.3953425101621715
E2,,urir3A9c9e,91733.0,clear,1.0,6,4.47213595499958,6.834,5.413131066634699
E2,,urir3A9c9e,91733.0,cover,1.0,9,8.06225774829855,8.249,7.7861455619029005
E2,,urir3A9c9e,91733.0,cover,1.0,13,12.041594578792296,8.535,8.044896863639536
E2,,urir3A9c9e,91733.0,fill,1.0,4,3.1622776601683795,6.813,5.410676031814566
E2,,urir3A9c9e,91733.0,fill,1.0,2,2.0,6.921,5.502785297803004
E2,,urir3A9c9e,91733.0,move,1.0,5,4.123105625617661,6.624,5.255495050341882
E2,,urir3A9c9e,91733.0,move,1.0,2,2.0,6.895,5.481285869576995
E2,,urir3A9c9e,91733.0,uncover,1.0,2,2.0,8.289,7.8429835426945225
E2,,urir3A9c9e,91733.0,uncover,1.0,17,16.0312195418814,8.157,7.710870299773832
E2,,8pWhdpQz9o,70176.0,clear,1.0,0,0.0,6.56,5.194344145306605
E2,,8pWhdpQz9o,70176.0,clear,1.0,2,1.4142135623730951,6.853,5.450241322801843
E2,,8pWhdpQz9o,70176.0,cover,1.0,4,3.1622776601683795,8.042,7.548676894518705
E2,,8pWhdpQz9o,70176.0,cover,0.0,9,8.06225774829855,7.806,7.325555794901767
E2,,8pWhdpQz9o,70176.0,fill,1.0,3,2.23606797749979,6.716,5.328169679014822
E2,,8pWhdpQz9o,70176.0,fill,1.0,3,3.0,6.786,5.374848064753683
E2,,8pWhdpQz9o,70176.0,move,0.0,1,1.0,6.684,5.287064336098426
E2,,8pWhdpQz9o,70176.0,move,0.0,6,4.242640687119285,6.691,5.288220507390851
E2,,8pWhdpQz9o,70176.0,uncover,-1.0,0,0.0,7.971,7.518216155572132
E2,,8pWhdpQz9o,70176.0,uncover,1.0,7,7.0,7.938,7.454755459663316
E2,,IiqImlD5Tw,92567.0,clear,1.0,6,5.0990195135927845,7.031,5.4853187652267374
E2,,IiqImlD5Tw,92567.0,clear,1.0,0,0.0,6.679,5.1983680206514435
E2,,IiqImlD5Tw,92567.0,cover,1.0,2,1.4142135623730951,7.991,7.645859025922084
E2,,IiqImlD5Tw,92567.0,cover,1.0,9,8.06225774829855,7.904,7.5814511850487865
E2,,IiqImlD5Tw,92567.0,fill,0.0,0,0.0,6.697,5.220916010023439
E2,,IiqImlD5Tw,92567.0,fill,1.0,3,3.0,6.81,5.310674769986364
E2,,IiqImlD5Tw,92567.0,move,0.0,0,0.0,6.711,5.234342443583389
E2,,IiqImlD5Tw,92567.0,move,1.0,7,5.385164807134504,6.762,5.283858059440918
E2,,IiqImlD5Tw,92567.0,uncover,0.0,5,5.0,7.933,7.590861925411648
E2,,IiqImlD5Tw,92567.0,uncover,1.0,3,2.23606797749979,8.104,7.794195152752849
E2,,PDpPCD2hIw,51310.0,clear,1.0,6,5.0990195135927845,6.491,5.0542541225430835
E2,,PDpPCD2hIw,51310.0,clear,1.0,0,0.0,6.456,5.0264998499333435
E2,,PDpPCD2hIw,51310.0,cover,1.0,4,4.0,9.107,8.582092453833809
E2,,PDpPCD2hIw,51310.0,cover,1.0,1,1.0,8.95,8.393158159863477
E2,,PDpPCD2hIw,51310.0,fill,1.0,3,3.0,6.279,4.872991966699884
E2,,PDpPCD2hIw,51310.0,fill,1.0,4,3.1622776601683795,6.387,4.962824366835748
E2,,PDpPCD2hIw,51310.0,move,0.0,2,1.4142135623730951,6.446,5.003096322904857
E2,,PDpPCD2hIw,51310.0,move,0.0,2,1.4142135623730951,6.282,4.870505816143336
E2,,PDpPCD2hIw,51310.0,uncover,1.0,1,1.0,9.074,8.506253075374355
E2,,PDpPCD2hIw,51310.0,uncover,1.0,13,13.0,8.749,8.208877462146665
E2,,1uODvsBBXW,27371.0,clear,1.0,10,8.246211251235321,6.441,4.995814346017905
E2,,1uODvsBBXW,27371.0,clear,1.0,4,2.8284271247461903,6.449,4.9797842701181105
E2,,1uODvsBBXW,27371.0,cover,1.0,7,6.082762530298219,8.225,7.615740502134611
E2,,1uODvsBBXW,27371.0,cover,1.0,4,3.1622776601683795,8.518,7.896077815524192
E2,,1uODvsBBXW,27371.0,fill,1.0,7,7.0,6.356,4.926750656170681
E2,,1uODvsBBXW,27371.0,fill,1.0,3,2.23606797749979,6.487,5.033046532217865
E2,,1uODvsBBXW,27371.0,move,0.0,5,4.123105625617661,6.488,4.995700294154077
E2,,1uODvsBBXW,27371.0,move,1.0,16,16.0,6.533,5.050672691023496
E2,,1uODvsBBXW,27371.0,uncover,1.0,4,3.1622776601683795,8.457,7.828905329011701
E2,,1uODvsBBXW,27371.0,uncover,1.0,1,1.0,8.602,7.949509815779045
E2,,6diORV9puw,26316.0,clear,1.0,0,0.0,6.675,5.267880222337799
E2,,6diORV9puw,26316.0,clear,1.0,6,4.47213595499958,6.555,5.138962174716538
E2,,6diORV9puw,26316.0,cover,1.0,0,0.0,8.326,8.0129062105768
E2,,6diORV9puw,26316.0,cover,1.0,11,11.0,8.352,8.048093872741477
E2,,6diORV9puw,26316.0,fill,1.0,4,4.0,6.43,5.044897003639128
E2,,6diORV9puw,26316.0,fill,1.0,3,3.0,6.668,5.252313655237382
E2,,6diORV9puw,26316.0,move,1.0,10,10.0,6.605,5.172475673749399
E2,,6diORV9puw,26316.0,move,1.0,12,12.0,6.658,5.228263675257962
E2,,6diORV9puw,26316.0,uncover,1.0,4,4.0,8.343,8.021800722895806
E2,,6diORV9puw,26316.0,uncover,1.0,6,6.0,8.169,7.8738995906108
E2,,O7xbuPqNuO,20272.0,clear,1.0,1,1.0,6.873,5.395861446367899
E2,,O7xbuPqNuO,20272.0,clear,1.0,1,1.0,6.785,5.322559928255617
E2,,O7xbuPqNuO,20272.0,cover,1.0,0,0.0,8.171,7.6472750186849785
E2,,O7xbuPqNuO,20272.0,cover,1.0,4,3.1622776601683795,8.133,7.6141118995287895
E2,,O7xbuPqNuO,20272.0,fill,1.0,4,4.0,6.774,5.302732714614241
E2,,O7xbuPqNuO,20272.0,fill,1.0,2,2.0,6.79,5.3096310352330045
E2,,O7xbuPqNuO,20272.0,move,1.0,4,3.1622776601683795,6.765,5.295656718325167
E2,,O7xbuPqNuO,20272.0,move,1.0,4,3.1622776601683795,6.861,5.383154088635893
E2,,O7xbuPqNuO,20272.0,uncover,1.0,5,5.0,8.049,7.530584237904106
